tag,mark_file,mark_date,mark_site,release_date,release_site,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,recap_date,recap_file,recap_release_date,recap_release_site,recap_site,recap_species_code,recap_species_name,recap_run_code,recap_run_name,recap_rear_type_code,recap_rear_type_name,recap_length,recap_capture_method_name,recap_capture_method_code,recap_count
3D9.1C2C5038B5,MCB13248.BLT,9/5/2013,ICICLC - Icicle Creek,9/5/2013,ICICLC - Icicle Creek,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/4/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2C504AAB,MCB15201.ING,7/20/2015,PESHAR - Peshastin River,8/11/2015,PESHAR - Peshastin River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,9/28/2015,NBD15271.PES,9/28/2015,PESHAR - Peshastin River,PESHAR - Peshastin River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,134,Electro-Shock,SHOCK,1
3D9.1C2C506491,MCB15201.ING,7/20/2015,PESHAR - Peshastin River,8/11/2015,PESHAR - Peshastin River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,9/28/2015,NBD15271.PES,9/28/2015,PESHAR - Peshastin River,PESHAR - Peshastin River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,114,Electro-Shock,SHOCK,1
3D9.1C2C50CB75,MRC08322.HB2,11/17/2008,ENTIAR - Entiat River,11/18/2008,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,11/18/2008,MRC08323.HB4,11/19/2008,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,224,Screw Trap,SCREWT,1
3D9.1C2C50F04D,MRC08176.HB2,6/24/2008,ENTIAR - Entiat River,6/25/2008,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/25/2008,MRC08299.HB4,10/27/2008,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,225,Screw Trap,SCREWT,1
3D9.1C2C50F525,MRC08321.HB2,11/16/2008,ENTIAR - Entiat River,11/17/2008,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,11/17/2008,MRC08322.HB4,11/17/2008,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,217,Screw Trap,SCREWT,1
3D9.1C2C50F967,MCB13248.BLT,9/5/2013,ICICLC - Icicle Creek,9/5/2013,ICICLC - Icicle Creek,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/12/2015,NBD15163.CWB,6/12/2015,CHIWAR - Chiwawa River,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,Weir Trap,WTRAP,1
3D9.1C2C50FF5A,MRC08130.HA1,5/9/2008,ENTIAR - Entiat River,5/11/2008,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/10/2008,MRC08131.HA3,5/11/2008,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,167,Screw Trap,SCREWT,1
3D9.1C2C517239,MRC08320.HB2,11/15/2008,ENTIAR - Entiat River,11/16/2008,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,11/17/2008,MRC08322.HB4,11/17/2008,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,237,Screw Trap,SCREWT,1
3D9.1C2CBFA52C,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/10/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,6/26/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CBFA52C,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/10/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT2,7/20/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CBFB5C3,CGS10013.BT1,1/13/2010,METHR - Methow River,2/4/2010,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,8/10/2010,KDM10222.P07,8/10/2010,METHR - Methow River,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,550,Gillnet Fishery or Research,GILNET,1
3D9.1C2CBFCA83,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/2/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/23/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CBFE156,CGS10013.BT1,1/13/2010,METHR - Methow River,1/19/2010,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,8/31/2010,KDM10243.P07,8/31/2010,METHR - Methow River,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,Gillnet Fishery or Research,GILNET,1
3D9.1C2CBFFAED,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/11/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/22/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CBFFFBC,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/26/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/23/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CC07E19,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/7/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2012,CGS12160.TW1,7/7/2012,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,720,Weir Trap,WTRAP,1
3D9.1C2CC08408,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/10/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/13/2011,CGS11194.TW2,7/17/2011,TWISPW - Twisp River Weir (WDFW),TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,Weir Trap,WTRAP,1
3D9.1C2CC08408,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/10/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/2/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,Weir Trap,WTRAP,1
3D9.1C2CC08D32,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/14/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/2/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CC08D32,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/14/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT2,7/22/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CC0A1F5,MRC09296.HB2,10/23/2009,ENTIAR - Entiat River,10/24/2009,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/24/2010,RDN10297.HB4,10/24/2010,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,460,Screw Trap,SCREWT,1
3D9.1C2CC0B36F,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/11/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/20/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CC0B36F,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/11/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2012,CGS12160.TW1,7/7/2012,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,Weir Trap,WTRAP,1
3D9.1C2CC0B36F,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/11/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/1/2013,CGS13182.TW4,7/1/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,640,Weir Trap,WTRAP,1
3D9.1C2CC0B6E4,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/11/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/28/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,690,Weir Trap,WTRAP,1
3D9.1C2CC0D39E,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/26/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/7/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CC50CC3,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/24/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/16/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CC52615,MRC08303.HB2,10/29/2008,ENTIAR - Entiat River,10/30/2008,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,11/2/2008,MRC08307.HB2,11/3/2008,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,199,Screw Trap,SCREWT,1
3D9.1C2CC52615,MRC08303.HB2,10/29/2008,ENTIAR - Entiat River,10/30/2008,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,11/3/2008,MRC08308.HB4,11/4/2008,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,200,Screw Trap,SCREWT,1
3D9.1C2CC92E96,MRC08299.HB2,10/25/2008,ENTIAR - Entiat River,10/27/2008,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/27/2008,MRC08301.HB4,10/28/2008,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,248,Screw Trap,SCREWT,1
3D9.1C2CC93143,MRC08299.HB2,10/25/2008,ENTIAR - Entiat River,10/27/2008,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/26/2008,MRC08300.HB4,10/27/2008,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,159,Screw Trap,SCREWT,1
3D9.1C2CCD3AE0,MRC09141.HB4,5/21/2009,ENTIAR - Entiat River,5/22/2009,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/24/2009,BGK09144.JBT,5/24/2009,RREBYP - RRE - Release into the Facility Bypass Flume/Pipe,RREBYP - RRE - Release into the Facility Bypass Flume/Pipe,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,170,Bypass Facility Raceway Collection,BPRCOL,1
3D9.1C2CCD4358,MRC09141.HB4,5/21/2009,ENTIAR - Entiat River,5/22/2009,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/22/2009,MRC09142.HB4,5/22/2009,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,145,Screw Trap,SCREWT,1
3D9.1C2CD776B5,CGS08212.LB1,7/30/2008,TWISPR - Twisp River,7/30/2008,TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/18/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,660,Weir Trap,WTRAP,1
3D9.1C2CD9EEFC,KDM09266.SNM,9/23/2009,METHR - Methow River,9/23/2009,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.TBT,7/20/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Weir Trap,WTRAP,1
3D9.1C2CDA4855,KDM09267.SNM,9/24/2009,METHR - Methow River,9/24/2009,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,8/12/2010,KDM10224.P15,8/12/2010,METHR - Methow River,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,Gillnet Fishery or Research,GILNET,1
3D9.1C2CDA4931,KDM09267.SNB,9/24/2009,METHR - Methow River,9/24/2009,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/20/2009,KDM09293.SNM,10/20/2009,METHR - Methow River,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,642,Gillnet Fishery or Research,GILNET,1
3D9.1C2CDD949F,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/5/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/11/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDDE50C,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/12/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/19/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDDE9A3,CGS10013.BT1,1/13/2010,METHR - Methow River,1/20/2010,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.TBT,6/12/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,530,Weir Trap,WTRAP,1
3D9.1C2CDF5A03,CGS10013.BT1,1/13/2010,METHR - Methow River,1/29/2010,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.TBT,7/17/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,640,Weir Trap,WTRAP,1
3D9.1C2CDF5BBA,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/25/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/8/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF5BBA,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/25/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT2,7/22/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF664D,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/10/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/23/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF7A4C,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/26/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/17/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,570,Weir Trap,WTRAP,1
3D9.1C2CDF7B0B,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/2/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/10/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF7B0B,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/2/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT2,7/23/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF7B0B,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/2/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2012,CGS12160.TW1,7/15/2012,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,Weir Trap,WTRAP,1
3D9.1C2CDF7B6A,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/6/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/16/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF7B6A,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/6/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT2,7/17/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF7F4B,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/29/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/20/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF7F62,CGS10013.BT1,1/13/2010,METHR - Methow River,1/20/2010,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/25/2010,KDM10084.P14,3/25/2010,METHR - Methow River,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,525,Gillnet Fishery or Research,GILNET,1
3D9.1C2CDF81DE,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/1/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/16/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF8524,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/6/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/18/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF8524,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),7/6/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/21/2016,AJG-2016-138-RDT.xml,6/22/2016,TWISPR - Twisp River,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Weir Trap,WTRAP,1
3D9.1C2CDF9402,CGS10013.BT1,1/13/2010,METHR - Methow River,1/21/2010,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/13/2011,CGS11194.TW2,7/25/2011,TWISPW - Twisp River Weir (WDFW),TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,690,Weir Trap,WTRAP,1
3D9.1C2CDF9964,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/11/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2010,CGS10159.BT1,7/2/2010,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2CDF9964,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/11/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/28/2013,CGS13148.TW1,6/27/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,Weir Trap,WTRAP,1
3D9.1C2CDF9964,CGS10159.TBT,6/8/2010,TWISPW - Twisp River Weir (WDFW),6/11/2010,TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,7/5/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,650,Weir Trap,WTRAP,1
3D9.1C2CED2297,KDM10280.P16,10/7/2010,METHR - Methow River,10/7/2010,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/13/2011,CGS11194.TW2,7/27/2011,TWISPW - Twisp River Weir (WDFW),TWISPR - Twisp River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,710,Weir Trap,WTRAP,1
3D9.1C2CF5BE92,BGK09243.AAG,8/31/2009,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",8/31/2009,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",1,Chinook,1,Spring,W,Wild Fish or Natural Production,9/3/2009,BGK09246.AAE,9/3/2009,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,194,Screw Trap,SCREWT,1
3D9.1C2CF5DF6E,KDM09267.SNB,9/24/2009,METHR - Methow River,9/24/2009,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/20/2009,KDM09293.SNM,10/20/2009,METHR - Methow River,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,395,Gillnet Fishery or Research,GILNET,1
3D9.1C2CF90309,KDM10243.P15,8/31/2010,METHR - Methow River,8/31/2010,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/1/2013,CGS13182.TW4,7/2/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,530,Weir Trap,WTRAP,1
3D9.1C2CF90309,KDM10243.P15,8/31/2010,METHR - Methow River,8/31/2010,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/2/2014,CGS14153.TW2,6/13/2014,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Weir Trap,WTRAP,1
3D9.1C2CFAF214,KDM09267.SNB,9/24/2009,METHR - Methow River,9/24/2009,METHR - Methow River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/8/2012,CGS12160.TW1,7/8/2012,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,Weir Trap,WTRAP,1
