tag,mark_file,mark_data_project,mark_site,mark_date,release_site,release_date,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,length,mark_count
3DD.003DE5A07C,CGS-2021-177-MET.xml,CGS - Charles Snow Projects,METRWT - Upper Methow River Rotary Screw Trap,9/27/2021,METHR - Methow River,9/28/2021,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,210,1
3DD.003DEAB706,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,190,1
3DD.003DEAB708,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,182,1
3DD.003DEAB711,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/6/2022,TWISPR - Twisp River,10/6/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,150,1
3DD.003DEAB71A,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,152,1
3DD.003DEAB71D,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,204,1
3DD.003DEAB720,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,123,1
3DD.003DEAB734,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,117,1
3DD.003DEAB73A,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,236,1
3DD.003DEAB73F,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,119,1
3DD.003DEAB74B,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,179,1
3DD.003DEAB9B2,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,112,1
3DD.003DEAB9B6,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/10/2022,TWISPR - Twisp River,10/10/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,99,1
3DD.003DEAB9B8,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,111,1
3DD.003DEAB9C6,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,69,1
3DD.003DEAB9C7,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,201,1
3DD.003DEAB9CF,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/10/2022,TWISPR - Twisp River,10/10/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,85,1
3DD.003DEAB9D7,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,123,1
3DD.003DEAB9D8,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/10/2022,TWISPR - Twisp River,10/10/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,80,1
3DD.003DEAB9DD,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/10/2022,TWISPR - Twisp River,10/10/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,133,1
3DD.003DEAB9DF,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,99,1
3DD.003DEAB9EB,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/10/2022,TWISPR - Twisp River,10/10/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,80,1
3DD.003DEAB9ED,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,103,1
3DD.003DEAB9F0,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/10/2022,TWISPR - Twisp River,10/10/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,87,1
3DD.003DEAB9F3,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/10/2022,TWISPR - Twisp River,10/10/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,128,1
3DD.003DEAB9F5,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,123,1
3DD.003DEAB9F6,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/10/2022,TWISPR - Twisp River,10/10/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,74,1
3DD.003DEAB9F7,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/10/2022,TWISPR - Twisp River,10/10/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,81,1
3DD.003DEAB9FA,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,105,1
3DD.003DEAB9FC,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/10/2022,TWISPR - Twisp River,10/10/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,148,1
3DD.003DEAB9FE,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/7/2022,TWISPR - Twisp River,10/7/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,172,1
